family,stress,level,seed,method,success_rate,distractor_rate,mean_progress,regret,ranking_margin,endpoint_error
B,leak,0.75,2825,causal_residual,0.7128571428571429,0.08714285714285715,0.6375516788485147,0.2965309467800062,0.15612263368379622,0.5918038409938982
B,leak,0.75,2825,total_flow,0.0,1.0,0.03359725203524534,0.9004853735932756,0.15612263368379622,0.02804360414392308
B,leak,0.75,2825,oracle_effect,1.0,0.0,0.9340826256285208,0.0,0.15612263368379622,0.5132509285811111
B,leak,1.0,2850,causal_residual,0.054285714285714284,0.24785714285714286,0.04693452411899592,0.8827958602405489,0.15406084219557212,0.6075790484973634
B,leak,1.0,2850,total_flow,0.0,1.0,0.035593915908742224,0.8941364684508027,0.15406084219557212,0.027834297673226528
B,leak,1.0,2850,oracle_effect,1.0,0.0,0.929730384359545,0.0,0.15406084219557212,0.5135016502392618
B,scale,0.25,2302,causal_residual,0.0,1.0,0.03790741489924892,0.8946123844411988,0.15422980545000858,0.18552936554677477
B,scale,0.25,2302,total_flow,0.0,1.0,0.03525942469675089,0.8972603746436969,0.15422980545000858,0.02790209966481176
B,scale,0.25,2302,oracle_effect,1.0,0.0,0.9325197993404478,0.0,0.15422980545000858,0.5132419633808519
B,scale,0.5,2305,causal_residual,0.03857142857142857,0.9614285714285714,0.08366918603362684,0.8516913604617213,0.15632311052326464,0.30902777912382673
B,scale,0.5,2305,total_flow,0.0,1.0,0.033726043539509636,0.9016345029558384,0.15632311052326464,0.02807930719213658
